Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,day_name,weekday,is_weekend,sleep_efficiency,activity_level,total_active_minutes,non_sedentary_minutes,active_percentage,steps_bin
2320127002,4/29/2016,924,0.620000004768372,0.620000004768372,0,0,0,0.620000004768372,0,0,0,45,1395,1410,2016-04-29,NA,NA,NA,Friday,5,FALSE,NA,Sedentary,45,45,1,"[0,2.5e+03)"
2320127002,4/30/2016,4571,3.07999992370605,3.07999992370605,0,0,0,3.0699999332428,0,0,0,234,1206,1779,2016-04-30,NA,NA,NA,Saturday,6,TRUE,NA,Sedentary,234,234,1,"[2.5e+03,5e+03)"
2320127002,5/1/2016,772,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,40,1400,1403,2016-05-01,NA,NA,NA,Sunday,7,TRUE,NA,Sedentary,40,40,1,"[0,2.5e+03)"
2320127002,5/2/2016,3634,2.45000004768372,2.45000004768372,0,0.360000014305115,0.209999993443489,1.87999999523163,0,5,6,123,1306,1613,2016-05-02,NA,NA,NA,Monday,1,FALSE,NA,Sedentary,134,134,1,"[2.5e+03,5e+03)"
2320127002,5/3/2016,7443,5.01999998092651,5.01999998092651,0,1.49000000953674,0.370000004768372,3.16000008583069,0,20,10,206,1204,1878,2016-05-03,NA,NA,NA,Tuesday,2,FALSE,NA,Low Active,236,236,1,"[5e+03,7.5e+03)"
2320127002,5/4/2016,1201,0.810000002384186,0.810000002384186,0,0,0,0.810000002384186,0,0,0,52,1388,1426,2016-05-04,NA,NA,NA,Wednesday,3,FALSE,NA,Sedentary,52,52,1,"[0,2.5e+03)"
2320127002,5/5/2016,5202,3.50999999046326,3.50999999046326,0,0,0.389999985694885,3.10999989509583,0,0,11,223,1206,1780,2016-05-05,NA,NA,NA,Thursday,4,FALSE,NA,Low Active,234,234,1,"[5e+03,7.5e+03)"
2320127002,5/6/2016,4878,3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,204,1236,1742,2016-05-06,NA,NA,NA,Friday,5,FALSE,NA,Sedentary,204,204,1,"[2.5e+03,5e+03)"
2320127002,5/7/2016,7379,4.96999979019165,4.96999979019165,0,0,0,4.96999979019165,0,0,0,319,1121,1972,2016-05-07,NA,NA,NA,Saturday,6,TRUE,NA,Low Active,319,319,1,"[5e+03,7.5e+03)"
2320127002,5/8/2016,5161,3.48000001907349,3.48000001907349,0,0,0,3.47000002861023,0,0,0,247,1193,1821,2016-05-08,NA,NA,NA,Sunday,7,TRUE,NA,Low Active,247,247,1,"[5e+03,7.5e+03)"
2320127002,5/9/2016,3090,2.07999992370605,2.07999992370605,0,0,0,2.07999992370605,0,0,0,145,1295,1630,2016-05-09,NA,NA,NA,Monday,1,FALSE,NA,Sedentary,145,145,1,"[2.5e+03,5e+03)"
2320127002,5/10/2016,6227,4.19999980926514,4.19999980926514,0,0,0,4.19999980926514,0,0,0,290,1150,1899,2016-05-10,NA,NA,NA,Tuesday,2,FALSE,NA,Low Active,290,290,1,"[5e+03,7.5e+03)"
2320127002,5/11/2016,6424,4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,300,1140,1903,2016-05-11,NA,NA,NA,Wednesday,3,FALSE,NA,Low Active,300,300,1,"[5e+03,7.5e+03)"
2320127002,5/12/2016,2661,1.78999996185303,1.78999996185303,0,0,0,1.78999996185303,0,0,0,128,830,1125,2016-05-12,NA,NA,NA,Thursday,4,FALSE,NA,Sedentary,128,610,0.2098360655737705,"[2.5e+03,5e+03)"
2347167796,4/12/2016,10113,6.82999992370605,6.82999992370605,0,2,0.620000004768372,4.19999980926514,0,28,13,320,964,2344,2016-04-12,NA,NA,NA,Tuesday,2,FALSE,NA,Active,361,476,0.7584033613445378,"[1e+04,1.25e+04)"
2347167796,4/13/2016,10352,7.01000022888184,7.01000022888184,0,1.6599999666214,1.94000005722046,3.41000008583069,0,19,32,195,676,2038,2016-04-13,1,467,531,Wednesday,3,FALSE,0.879472693032015,Active,246,764,0.3219895287958115,"[1e+04,1.25e+04)"
2347167796,4/14/2016,10129,6.69999980926514,6.69999980926514,0,0.0199999995529652,2.74000000953674,3.94000005722046,0,1,48,206,705,2010,2016-04-14,1,445,489,Thursday,4,FALSE,0.9100204498977505,Active,255,735,0.3469387755102041,"[1e+04,1.25e+04)"
2347167796,4/15/2016,10465,6.92000007629395,6.92000007629395,0,0.0700000002980232,1.41999995708466,5.42999982833862,0,1,24,284,720,2133,2016-04-15,1,452,504,Friday,5,FALSE,0.8968253968253969,Active,309,720,0.42916666666666664,"[1e+04,1.25e+04)"
2347167796,4/16/2016,22244,15.0799999237061,15.0799999237061,0,5.44999980926514,4.09999990463257,5.53000020980835,0,66,72,268,968,2670,2016-04-16,NA,NA,NA,Saturday,6,TRUE,NA,Highly Active,406,472,0.8601694915254238,"[2e+04,2.25e+04)"
2347167796,4/17/2016,5472,3.61999988555908,3.61999988555908,0,0.0799999982118607,0.280000001192093,3.25999999046326,0,1,7,249,508,1882,2016-04-17,1,556,602,Sunday,7,TRUE,0.9235880398671097,Low Active,257,932,0.2757510729613734,"[5e+03,7.5e+03)"
2347167796,4/18/2016,8247,5.44999980926514,5.44999980926514,0,0.790000021457672,0.860000014305115,3.78999996185303,0,11,16,206,678,1944,2016-04-18,1,500,557,Monday,1,FALSE,0.8976660682226212,Somewhat Active,233,762,0.30577427821522307,"[7.5e+03,1e+04)"
2347167796,4/19/2016,6711,4.44000005722046,4.44000005722046,0,0,0,4.44000005722046,0,0,7,382,648,2346,2016-04-19,1,465,514,Tuesday,2,FALSE,0.9046692607003891,Low Active,389,792,0.4911616161616162,"[5e+03,7.5e+03)"
2347167796,4/20/2016,10999,7.26999998092651,7.26999998092651,0,0.680000007152557,1.80999994277954,4.78000020980835,0,11,43,269,1011,2198,2016-04-20,NA,NA,NA,Wednesday,3,FALSE,NA,Active,323,429,0.752913752913753,"[1e+04,1.25e+04)"
2347167796,4/21/2016,10080,6.75,6.75,0,1.85000002384186,1.52999997138977,3.38000011444092,0,23,26,208,761,2048,2016-04-21,1,460,484,Thursday,4,FALSE,0.9504132231404959,Active,257,679,0.3784977908689249,"[1e+04,1.25e+04)"
2347167796,4/22/2016,7804,5.15999984741211,5.15999984741211,0,0.560000002384186,1.67999994754791,2.92000007629395,0,9,27,206,781,1946,2016-04-22,1,405,461,Friday,5,FALSE,0.8785249457700651,Somewhat Active,242,659,0.36722306525037934,"[7.5e+03,1e+04)"
2347167796,4/23/2016,16901,11.3699998855591,11.3699998855591,0,2.77999997138977,1.45000004768372,7.15000009536743,0,32,35,360,591,2629,2016-04-23,1,374,386,Saturday,6,TRUE,0.9689119170984456,Highly Active,427,849,0.502944640753828,"[1.5e+04,1.75e+04)"
2347167796,4/24/2016,9471,6.26000022888184,6.26000022888184,0,0,0,6.26000022888184,0,0,0,360,584,2187,2016-04-24,1,442,459,Sunday,7,TRUE,0.9629629629629629,Somewhat Active,360,856,0.4205607476635514,"[7.5e+03,1e+04)"
2347167796,4/25/2016,9482,6.38000011444092,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,0,15,11,277,653,2095,2016-04-25,1,433,471,Monday,1,FALSE,0.9193205944798302,Somewhat Active,303,787,0.3850063532401525,"[7.5e+03,1e+04)"
2347167796,4/26/2016,5980,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,227,732,1861,2016-04-26,1,436,490,Tuesday,2,FALSE,0.889795918367347,Low Active,227,708,0.3206214689265537,"[5e+03,7.5e+03)"
2347167796,4/27/2016,11423,7.57999992370605,7.57999992370605,0,1.86000001430511,0.400000005960464,5.32000017166138,0,26,9,295,623,2194,2016-04-27,1,448,499,Wednesday,3,FALSE,0.8977955911823647,Active,330,817,0.4039167686658507,"[1e+04,1.25e+04)"
2347167796,4/28/2016,5439,3.59999990463257,3.59999990463257,0,0,0,3.59999990463257,0,0,0,229,764,1854,2016-04-28,1,408,450,Thursday,4,FALSE,0.9066666666666666,Low Active,229,676,0.33875739644970415,"[5e+03,7.5e+03)"
2347167796,4/29/2016,42,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,4,2,403,2016-04-29,1,411,473,Friday,5,FALSE,0.86892177589852,Sedentary,4,1438,0.0027816411682892906,"[0,2.5e+03)"
2873212765,4/12/2016,8796,5.90999984741211,5.90999984741211,0,0.109999999403954,0.930000007152557,4.88000011444092,0,2,21,356,1061,1982,2016-04-12,NA,NA,NA,Tuesday,2,FALSE,NA,Somewhat Active,379,379,1,"[7.5e+03,1e+04)"
2873212765,4/13/2016,7618,5.11999988555908,5.11999988555908,0,0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,2016-04-13,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,412,412,1,"[7.5e+03,1e+04)"
2873212765,4/14/2016,7910,5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,331,1109,1893,2016-04-14,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,331,331,1,"[7.5e+03,1e+04)"
2873212765,4/15/2016,8482,5.69999980926514,5.69999980926514,0,0,0,5.69000005722046,0.00999999977648258,0,0,448,992,2063,2016-04-15,NA,NA,NA,Friday,5,FALSE,NA,Somewhat Active,448,448,1,"[7.5e+03,1e+04)"
2873212765,4/16/2016,9685,6.65000009536743,6.65000009536743,0,3.10999989509583,0.0199999995529652,3.50999999046326,0.00999999977648258,47,1,305,1087,2148,2016-04-16,NA,NA,NA,Saturday,6,TRUE,NA,Somewhat Active,353,353,1,"[7.5e+03,1e+04)"
2873212765,4/17/2016,2524,1.70000004768372,1.70000004768372,0,0,0.349999994039536,1.3400000333786,0,0,8,160,1272,1529,2016-04-17,NA,NA,NA,Sunday,7,TRUE,NA,Sedentary,168,168,1,"[2.5e+03,5e+03)"
2873212765,4/18/2016,7762,5.23999977111816,5.23999977111816,0,0.0700000002980232,0.280000001192093,4.8899998664856,0,1,6,311,1122,1890,2016-04-18,NA,NA,NA,Monday,1,FALSE,NA,Somewhat Active,318,318,1,"[7.5e+03,1e+04)"
2873212765,4/19/2016,7948,5.36999988555908,5.36999988555908,0,0,0,5.3600001335144,0,0,0,389,1051,1956,2016-04-19,NA,NA,NA,Tuesday,2,FALSE,NA,Somewhat Active,389,389,1,"[7.5e+03,1e+04)"
2873212765,4/20/2016,9202,6.30000019073486,6.30000019073486,0,1.50999999046326,0.119999997317791,4.65999984741211,0.00999999977648258,22,5,378,1035,2094,2016-04-20,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,405,405,1,"[7.5e+03,1e+04)"
2873212765,4/21/2016,8859,5.98000001907349,5.98000001907349,0,0.129999995231628,0.370000004768372,5.46999979019165,0.00999999977648258,2,10,371,1057,1970,2016-04-21,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,383,383,1,"[7.5e+03,1e+04)"
2873212765,4/22/2016,7286,4.90000009536743,4.90000009536743,0,0.46000000834465,0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,2016-04-22,NA,NA,NA,Friday,5,FALSE,NA,Low Active,412,412,1,"[5e+03,7.5e+03)"
2873212765,4/23/2016,9317,6.34999990463257,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,0.00999999977648258,28,5,330,1077,2021,2016-04-23,NA,NA,NA,Saturday,6,TRUE,NA,Somewhat Active,363,363,1,"[7.5e+03,1e+04)"
2873212765,4/24/2016,6873,4.67999982833862,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,0,46,1,190,1203,1898,2016-04-24,NA,NA,NA,Sunday,7,TRUE,NA,Low Active,237,237,1,"[5e+03,7.5e+03)"
2873212765,4/25/2016,7373,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,359,1081,1907,2016-04-25,NA,NA,NA,Monday,1,FALSE,NA,Low Active,359,359,1,"[5e+03,7.5e+03)"
2873212765,4/26/2016,8242,5.53999996185303,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,0,2,5,309,1124,1882,2016-04-26,NA,NA,NA,Tuesday,2,FALSE,NA,Somewhat Active,316,316,1,"[7.5e+03,1e+04)"
2873212765,4/27/2016,3516,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,1197,1966,2016-04-27,NA,NA,NA,Wednesday,3,FALSE,NA,Sedentary,243,243,1,"[2.5e+03,5e+03)"
2873212765,4/28/2016,7913,5.40999984741211,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,0,28,7,213,1192,1835,2016-04-28,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,248,248,1,"[7.5e+03,1e+04)"
2873212765,4/29/2016,7365,4.94999980926514,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,0,20,23,206,1191,1780,2016-04-29,NA,NA,NA,Friday,5,FALSE,NA,Low Active,249,249,1,"[5e+03,7.5e+03)"
2873212765,4/30/2016,8452,5.67999982833862,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,1167,1830,2016-04-30,NA,NA,NA,Saturday,6,TRUE,NA,Somewhat Active,273,273,1,"[7.5e+03,1e+04)"
2873212765,5/1/2016,7399,4.96999979019165,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,0,7,18,196,1219,1739,2016-05-01,NA,NA,NA,Sunday,7,TRUE,NA,Low Active,221,221,1,"[5e+03,7.5e+03)"
2873212765,5/2/2016,7525,5.05999994277954,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,2016-05-02,NA,NA,NA,Monday,1,FALSE,NA,Somewhat Active,341,341,1,"[7.5e+03,1e+04)"
2873212765,5/3/2016,7412,4.98000001907349,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,1070,1906,2016-05-03,NA,NA,NA,Tuesday,2,FALSE,NA,Low Active,370,370,1,"[5e+03,7.5e+03)"
2873212765,5/4/2016,8278,5.55999994277954,5.55999994277954,0,0,0,5.55999994277954,0,0,0,420,1020,2015,2016-05-04,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,420,420,1,"[7.5e+03,1e+04)"
2873212765,5/5/2016,8314,5.6100001335144,5.6100001335144,0,0.779999971389771,0.800000011920929,4.03000020980835,0,13,23,311,1093,1971,2016-05-05,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,347,347,1,"[7.5e+03,1e+04)"
2873212765,5/6/2016,7063,4.75,4.75,0,0,0.119999997317791,4.6100001335144,0.00999999977648258,0,5,370,1065,1910,2016-05-06,NA,NA,NA,Friday,5,FALSE,NA,Low Active,375,375,1,"[5e+03,7.5e+03)"
2873212765,5/7/2016,4940,3.38000011444092,3.38000011444092,0,2.27999997138977,0.550000011920929,0.550000011920929,0,75,11,52,1302,1897,2016-05-07,NA,NA,NA,Saturday,6,TRUE,NA,Sedentary,138,138,1,"[2.5e+03,5e+03)"
2873212765,5/8/2016,8168,5.53999996185303,5.53999996185303,0,2.90000009536743,0,2.64000010490417,0,46,0,326,1068,2096,2016-05-08,NA,NA,NA,Sunday,7,TRUE,NA,Somewhat Active,372,372,1,"[7.5e+03,1e+04)"
2873212765,5/9/2016,7726,5.19000005722046,5.19000005722046,0,0,0,5.19000005722046,0,0,0,345,1095,1906,2016-05-09,NA,NA,NA,Monday,1,FALSE,NA,Somewhat Active,345,345,1,"[7.5e+03,1e+04)"
2873212765,5/10/2016,8275,5.55999994277954,5.55999994277954,0,0,0,5.55000019073486,0.00999999977648258,0,0,373,1067,1962,2016-05-10,NA,NA,NA,Tuesday,2,FALSE,NA,Somewhat Active,373,373,1,"[7.5e+03,1e+04)"
2873212765,5/11/2016,6440,4.32999992370605,4.32999992370605,0,0,0,4.32000017166138,0.00999999977648258,0,0,319,1121,1826,2016-05-11,NA,NA,NA,Wednesday,3,FALSE,NA,Low Active,319,319,1,"[5e+03,7.5e+03)"
2873212765,5/12/2016,7566,5.1100001335144,5.1100001335144,0,0,0,5.1100001335144,0,0,0,268,720,1431,2016-05-12,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,268,720,0.37222222222222223,"[7.5e+03,1e+04)"
3372868164,4/12/2016,4747,3.24000000953674,3.24000000953674,0,0,0,3.23000001907349,0.00999999977648258,0,0,280,1160,1788,2016-04-12,NA,NA,NA,Tuesday,2,FALSE,NA,Sedentary,280,280,1,"[2.5e+03,5e+03)"
3372868164,4/13/2016,9715,6.63000011444092,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,2016-04-13,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,395,395,1,"[7.5e+03,1e+04)"
3372868164,4/14/2016,8844,6.03000020980835,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,1039,2065,2016-04-14,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,401,401,1,"[7.5e+03,1e+04)"
3372868164,4/15/2016,7451,5.07999992370605,5.07999992370605,0,0,0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,2016-04-15,NA,NA,NA,Friday,5,FALSE,NA,Low Active,335,335,1,"[5e+03,7.5e+03)"
3372868164,4/16/2016,6905,4.73000001907349,4.73000001907349,0,0,0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,2016-04-16,NA,NA,NA,Saturday,6,TRUE,NA,Low Active,356,356,1,"[5e+03,7.5e+03)"
3372868164,4/17/2016,8199,5.88000011444092,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,1105,1964,2016-04-17,NA,NA,NA,Sunday,7,TRUE,NA,Somewhat Active,335,335,1,"[7.5e+03,1e+04)"
3372868164,4/18/2016,6798,4.6399998664856,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,0,20,7,343,1070,2014,2016-04-18,NA,NA,NA,Monday,1,FALSE,NA,Low Active,370,370,1,"[5e+03,7.5e+03)"
3372868164,4/19/2016,7711,5.26000022888184,5.26000022888184,0,0,0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,2016-04-19,NA,NA,NA,Tuesday,2,FALSE,NA,Somewhat Active,376,376,1,"[7.5e+03,1e+04)"
3372868164,4/20/2016,4880,3.32999992370605,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,2016-04-20,NA,NA,NA,Wednesday,3,FALSE,NA,Sedentary,292,292,1,"[2.5e+03,5e+03)"
3372868164,4/21/2016,8857,6.07000017166138,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,1037,2124,2016-04-21,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,403,403,1,"[7.5e+03,1e+04)"
3372868164,4/22/2016,3843,2.61999988555908,2.61999988555908,0,0,0,2.60999989509583,0.00999999977648258,0,0,206,1234,1669,2016-04-22,NA,NA,NA,Friday,5,FALSE,NA,Sedentary,206,206,1,"[2.5e+03,5e+03)"
3372868164,4/23/2016,7396,5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,1115,1995,2016-04-23,NA,NA,NA,Saturday,6,TRUE,NA,Low Active,325,325,1,"[5e+03,7.5e+03)"
3372868164,4/24/2016,6731,4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,2016-04-24,NA,NA,NA,Sunday,7,TRUE,NA,Low Active,313,313,1,"[5e+03,7.5e+03)"
3372868164,4/25/2016,5995,4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,1024,2010,2016-04-25,NA,NA,NA,Monday,1,FALSE,NA,Low Active,416,416,1,"[5e+03,7.5e+03)"
3372868164,4/26/2016,8283,5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,1083,2057,2016-04-26,NA,NA,NA,Tuesday,2,FALSE,NA,Somewhat Active,357,357,1,"[7.5e+03,1e+04)"
3372868164,4/27/2016,7904,5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,1057,2095,2016-04-27,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,383,383,1,"[7.5e+03,1e+04)"
3372868164,4/28/2016,5512,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,1055,1972,2016-04-28,NA,NA,NA,Thursday,4,FALSE,NA,Low Active,385,385,1,"[5e+03,7.5e+03)"
3372868164,4/29/2016,9135,6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,2016-04-29,NA,NA,NA,Friday,5,FALSE,NA,Somewhat Active,402,402,1,"[7.5e+03,1e+04)"
3372868164,4/30/2016,5250,3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,2016-04-30,NA,NA,NA,Saturday,6,TRUE,NA,Low Active,321,321,1,"[5e+03,7.5e+03)"
3372868164,5/1/2016,3077,2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,1237,2016-05-01,NA,NA,NA,Sunday,7,TRUE,NA,Sedentary,172,598,0.28762541806020064,"[2.5e+03,5e+03)"
3977333714,4/12/2016,8856,5.98000001907349,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,0,44,19,131,777,1450,2016-04-12,1,274,469,Tuesday,2,FALSE,0.5842217484008528,Somewhat Active,194,663,0.29260935143288086,"[7.5e+03,1e+04)"
3977333714,4/13/2016,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,2016-04-13,2,295,456,Wednesday,3,FALSE,0.6469298245614035,Active,230,686,0.33527696793002915,"[1e+04,1.25e+04)"
3977333714,4/14/2016,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,2016-04-14,1,291,397,Thursday,4,FALSE,0.7329974811083123,Somewhat Active,242,639,0.37871674491392804,"[7.5e+03,1e+04)"
3977333714,4/15/2016,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,2016-04-15,1,424,556,Friday,5,FALSE,0.762589928057554,Somewhat Active,240,796,0.3015075376884422,"[7.5e+03,1e+04)"
3977333714,4/16/2016,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,2016-04-16,1,283,510,Saturday,6,TRUE,0.5549019607843138,Highly Active,267,777,0.3436293436293436,"[1.25e+04,1.5e+04)"
3977333714,4/17/2016,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,2016-04-17,1,381,566,Sunday,7,TRUE,0.6731448763250883,Active,274,840,0.3261904761904762,"[1e+04,1.25e+04)"
3977333714,4/18/2016,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,2016-04-18,2,412,522,Monday,1,FALSE,0.789272030651341,Active,313,835,0.37485029940119763,"[1e+04,1.25e+04)"
3977333714,4/19/2016,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,2016-04-19,1,219,395,Tuesday,2,FALSE,0.5544303797468354,Active,307,702,0.4373219373219373,"[1e+04,1.25e+04)"
3977333714,4/20/2016,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,2016-04-20,2,152,305,Wednesday,3,FALSE,0.49836065573770494,Active,264,595,0.4436974789915966,"[1e+04,1.25e+04)"
3977333714,4/21/2016,6093,4.07999992370605,4.07999992370605,0,0,0,4.05999994277954,0,0,0,242,712,1397,2016-04-21,1,332,512,Thursday,4,FALSE,0.6484375,Low Active,242,728,0.3324175824175824,"[5e+03,7.5e+03)"
3977333714,4/22/2016,8911,5.96000003814697,5.96000003814697,0,2.32999992370605,0.579999983310699,3.05999994277954,0,33,12,188,731,1481,2016-04-22,1,355,476,Friday,5,FALSE,0.7457983193277311,Somewhat Active,233,709,0.32863187588152326,"[7.5e+03,1e+04)"
3977333714,4/23/2016,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,2016-04-23,1,235,372,Saturday,6,TRUE,0.6317204301075269,Active,344,716,0.48044692737430167,"[1e+04,1.25e+04)"
3977333714,4/24/2016,14112,10,10,0,3.26999998092651,4.55999994277954,2.17000007629395,0,30,95,129,660,1655,2016-04-24,1,310,526,Sunday,7,TRUE,0.5893536121673004,Highly Active,254,780,0.32564102564102565,"[1.25e+04,1.5e+04)"
3977333714,4/25/2016,11177,8.47999954223633,8.47999954223633,0,5.61999988555908,0.430000007152557,2.41000008583069,0,50,9,133,781,1570,2016-04-25,1,262,467,Monday,1,FALSE,0.5610278372591007,Active,192,659,0.291350531107739,"[1e+04,1.25e+04)"
3977333714,4/26/2016,11388,7.61999988555908,7.61999988555908,0,0.449999988079071,4.21999979019165,2.95000004768372,0,7,95,170,797,1551,2016-04-26,1,250,371,Tuesday,2,FALSE,0.6738544474393531,Active,272,643,0.4230171073094868,"[1e+04,1.25e+04)"
3977333714,4/27/2016,7193,5.03999996185303,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,0,10,176,714,1377,2016-04-27,1,349,540,Wednesday,3,FALSE,0.6462962962962963,Low Active,186,726,0.256198347107438,"[5e+03,7.5e+03)"
3977333714,4/28/2016,7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,2016-04-28,1,261,423,Thursday,4,FALSE,0.6170212765957447,Low Active,213,636,0.33490566037735847,"[5e+03,7.5e+03)"
3977333714,4/29/2016,10645,7.75,7.75,0,3.74000000953674,1.29999995231628,2.71000003814697,0,36,32,150,744,1545,2016-04-29,1,333,478,Friday,5,FALSE,0.696652719665272,Active,218,696,0.3132183908045977,"[1e+04,1.25e+04)"
3977333714,4/30/2016,13238,9.19999980926514,9.19999980926514,0,3.69000005722046,2.09999990463257,3.41000008583069,0,43,52,194,687,1650,2016-04-30,1,237,382,Saturday,6,TRUE,0.6204188481675392,Highly Active,289,753,0.3837981407702523,"[1.25e+04,1.5e+04)"
3977333714,5/1/2016,10414,7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,1501,2016-05-01,1,383,626,Sunday,7,TRUE,0.6118210862619808,Active,205,749,0.27369826435246997,"[1e+04,1.25e+04)"
3977333714,5/2/2016,16520,11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,1760,2016-05-02,1,230,384,Monday,1,FALSE,0.5989583333333334,Highly Active,343,727,0.4718019257221458,"[1.5e+04,1.75e+04)"
3977333714,5/3/2016,14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,2016-05-03,1,292,500,Tuesday,2,FALSE,0.584,Highly Active,346,846,0.408983451536643,"[1.25e+04,1.5e+04)"
